Unique ID,Start Date,End Date,"Q1. What is your current age? 
(Age)","Q2. What is your gender? 
(Gender)","Q3. Which of the following best describes the area or community in which you live? 
(Urban/Rural)","Q4.  Please indicate the answer that includes your entire household income in (previous year) before taxes. 
(Income)","Q6 Which of the following types of alcoholic beverages have you consumed in the past 4 weeks?
(Alcohol Category)",Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Q7. Which of the following beer types of have you consumed in the past 4 weeks? 
(Beer Category )",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Q9. How relevant would you say the shown product is to you based on what you saw and read?
(Concept Relevance)","Q10. How appealing or unappealing is the shown product  to you?
(Concept Appeal)","Q11. How different do you think the shown product is from other beers currently available for purchase?
(Concept Differentiation)","Q12. Thinking about the shown product, which option describes how believable or unbelievable you feel the description and statements made about it are?
(Concept Beleivability)","Q13. How does the price fit with what you’d expect the shown to cost?
(Concept_Price)","Q14. Which statement below best describes how likely you would be to buy shown product if it were available at your local stores?
(Concept_Purchase Intent)","Q15. If the shwon product was available to you, how often would you expect yourself to drink at least one of these products?
(Concept_Drinking Frequency)",Q16A. What is the most important thing you LIKE about the shown concept}?     This can include anything you would want kept for sure or aspects that might drive you to buy or try it…       Please type a detailed response in the space below,"Q16B. What is the most important thing you DISLIKE about the shown concept}?    This can include general concerns, annoyances, or any aspects of the product that need fixed for this to be more appealing to you...     Please type a detailed response in the space below.","Q17. We would like to know what effect this new product might have on the other beverages you buy. If it were available, would the shown product…? 
(Concept_Replacement Product)","Q18_1 What specific product that you are currently using would the shown product replace?
 Please type in ONE specific brand or product per space provided.","Q18_2 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.","Q18_3 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.",OE_Quality_Flag,AI_Detection_29,AI_Detection_30
123.0,2024-10-12 15:36:57,2024-10-12 15:44:35,50.0,1.0,3.0,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
124.0,2024-10-12 15:45:44,2024-10-12 15:52:19,46.0,1.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5.0,5.0,5.0,4.0,5.0,5.0,6.0,The bottle stand out.,Nothing to dislike.,3.0,bud light,corona,hienken,0.0,Human-Written,Human-Written
125.0,2024-10-12 15:56:15,2024-10-12 16:15:44,52.0,1.0,3.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,I don't drink lager beer,I don't drink lager beer,1.0,,,,0.0,Human-Written,Human-Written
126.0,2024-10-12 16:15:44,2024-10-12 16:22:48,34.0,1.0,1.0,5.0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,3.0,7.0,it looks refreshing,nothing that i noticed,2.0,miller light,bud light,corona,0.0,Human-Written,Human-Written
127.0,2024-10-12 16:12:38,2024-10-12 16:35:03,59.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,I'm neutral.,I'm neutral.,1.0,,,,1.0,Human-Written,Human-Written
128.0,2024-10-12 16:30:02,2024-10-12 16:36:14,35.0,1.0,3.0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.0,5.0,4.0,3.0,4.0,5.0,7.0,Great its wonderful,Great its wonderful,2.0,Great,Good,Wonderful,0.0,Human-Written,Human-Written
129.0,2024-10-12 16:26:11,2024-10-12 16:38:22,49.0,1.0,3.0,10.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,2.0,2.0,3.0,3.0,2.0,7.0,Nothing really,It's just not appealing to me,1.0,,,,0.0,Human-Written,Human-Written
130.0,2024-10-12 16:45:04,2024-10-12 16:54:35,38.0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,4.0,4.0,4.0,1.0,0.0,The gold color,The taste,1.0,,,,0.0,Human-Written,Human-Written
132.0,2024-10-12 16:44:41,2024-10-12 16:56:40,43.0,1.0,1.0,4.0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,4.0,5.0,4.0,3.0,3.0,4.0,7.0,The label and the beer itself,They it's a lite beer,2.0,Heineken,Bud light,Miller lite,1.0,Human-Written,Human-Written
133.0,2024-10-12 16:53:23,2024-10-12 17:00:00,42.0,2.0,2.0,4.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,Calidad y funcionalidad,No hay algo que no me guste,2.0,Stick de queso,Pasta,Queso,0.0,Human-Written,Human-Written
134.0,2024-10-12 16:41:08,2024-10-12 17:05:39,58.0,2.0,3.0,7.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,no particular inclination nor idea,another expensive beer for the snooty,2.0,heineken,grolsch,pabst,0.0,Human-Written,Human-Written
135.0,2024-10-12 17:07:08,2024-10-12 17:19:11,54.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,Never tried it,Don't know,2.0,Budwiser,Keystone,Bush,0.0,Human-Written,Human-Written
137.0,2024-10-12 17:18:24,2024-10-12 17:29:16,49.0,2.0,1.0,1.0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,That it look like it's golden,Nothing,2.0,Millers,Coors,Budwiser,0.0,Human-Written,Human-Written
140.0,2024-10-12 17:28:10,2024-10-12 17:43:47,29.0,2.0,1.0,6.0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,4.0,4.0,2.0,3.0,2.0,5.0,7.0,Looks fancy,Not strong,2.0,Stella,Miller lite,Sapporo,0.0,Human-Written,Human-Written
141.0,2024-10-12 17:34:15,2024-10-12 17:44:20,52.0,3.0,5.0,6.0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,It looks like it may have a good flavor,The lower alcohol content,2.0,Hard lemonade,Corona,Miller light,1.0,Human-Written,Human-Written
142.0,2024-10-12 17:30:35,2024-10-12 17:45:13,61.0,1.0,3.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
143.0,2024-10-12 17:38:36,2024-10-12 17:51:00,30.0,2.0,1.0,7.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,The only things I like are the low calories and pricing.,I don’t like light beer and this one has an extremely low IBU.,1.0,,,,0.0,Human-Written,Human-Written
144.0,2024-10-12 17:44:38,2024-10-12 17:54:07,36.0,1.0,1.0,11.0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,Exclusive,No dislikes,3.0,Budlight,Coors,Corona,0.0,Human-Written,Human-Written
146.0,2024-10-12 17:30:28,2024-10-12 18:03:09,38.0,2.0,3.0,7.0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,5.0,5.0,5.0,4.0,4.0,5.0,8.0,USDA certified organic,,2.0,Budweiser,Miller,Coors,0.0,Human-Written,Human-Written
147.0,2024-10-12 17:53:57,2024-10-12 18:07:19,56.0,2.0,4.0,3.0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,Nothing at all.,This is not my kind of beer.,1.0,,,,0.0,Human-Written,Human-Written
148.0,2024-10-12 17:49:24,2024-10-12 18:08:03,37.0,1.0,3.0,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,4.0,2.0,3.0,3.0,4.0,6.0,High quality products,It's a light beer,1.0,,,,0.0,Human-Written,Human-Written
150.0,2024-10-12 18:11:49,2024-10-12 18:19:53,37.0,1.0,1.0,5.0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,It seems to be light and smooth,I don't dislike anything,1.0,,,,0.0,Human-Written,Human-Written
152.0,2024-10-12 18:27:37,2024-10-12 18:51:09,45.0,1.0,1.0,1.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,I don't like it,A lot,1.0,,,,1.0,Human-Written,Human-Written
153.0,2024-10-12 18:43:30,2024-10-12 18:59:16,52.0,1.0,1.0,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,,,1.0,,,,0.0,Human-Written,Human-Written
154.0,2024-10-12 18:46:55,2024-10-12 18:59:46,24.0,2.0,4.0,3.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,Great pricing,Nothing at all,1.0,,,,0.0,Human-Written,Human-Written
155.0,2024-10-12 18:47:08,2024-10-12 19:08:36,43.0,1.0,2.0,6.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4.0,4.0,3.0,4.0,4.0,4.0,7.0,Refreshing light taste easy to drink,I'm not that much good with the price,2.0,Busch Ice,Budweiser,Bud Light,0.0,Human-Written,Human-Written
156.0,2024-10-12 18:42:09,2024-10-12 19:12:07,43.0,1.0,3.0,10.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4.0,4.0,3.0,3.0,3.0,3.0,8.0,"It's refreshing and smooth. Also, it doesn't really give you a bad breath.",Nothing.,1.0,,,,0.0,Human-Written,Human-Written
157.0,2024-10-12 18:59:36,2024-10-12 19:14:05,65.0,2.0,2.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,it is from Michelob and it is light,low achol level,1.0,,,,0.0,Human-Written,Human-Written
158.0,2024-10-12 18:36:03,2024-10-12 19:20:03,28.0,1.0,3.0,7.0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,5.0,5.0,2.0,4.0,1.0,4.0,6.0,I like that it's advertising it self as a light beer while still being full flavor,Nothing,1.0,,,,0.0,Human-Written,Human-Written
160.0,2024-10-12 19:18:32,2024-10-12 19:24:26,37.0,2.0,5.0,3.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,Organic,Delicious,2.0,Steel reserve,211,Miller,1.0,Human-Written,Human-Written
161.0,2024-10-12 19:16:42,2024-10-12 19:25:34,46.0,1.0,2.0,3.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,Nothing in particular,Nothing,1.0,,,,0.0,Human-Written,Human-Written
162.0,2024-10-12 18:29:21,2024-10-12 19:26:40,24.0,2.0,2.0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,I thin the fact it is 12pk for 9.99,something about the gold doesn't appeal to me,1.0,,,,0.0,Human-Written,Human-Written
163.0,2024-10-12 19:24:19,2024-10-12 19:29:56,42.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4.0,5.0,4.0,2.0,3.0,4.0,6.0,Nothing,The taste,3.0,Bud light,Miller,Bud ice,0.0,Human-Written,Human-Written
165.0,2024-10-12 19:48:46,2024-10-12 19:55:29,56.0,2.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,Cool labeling,The ultra name,1.0,,,,0.0,Human-Written,Human-Written
166.0,2024-10-12 19:52:09,2024-10-12 19:59:37,45.0,2.0,1.0,9.0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,4.0,4.0,4.0,3.0,3.0,4.0,7.0,"It is light, so it is good for me to enjoy the drink, but not getting drunk.",nothing particular,2.0,Miller light,Corona,Coors,0.0,Human-Written,Human-Written
169.0,2024-10-12 20:23:34,2024-10-12 20:33:05,39.0,2.0,1.0,4.0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,I like the display,I dislike that it doesn't have much alcohol,1.0,,,,0.0,Human-Written,Human-Written
170.0,2024-10-12 20:24:53,2024-10-12 20:33:59,43.0,1.0,2.0,6.0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,5.0,5.0,4.0,4.0,3.0,5.0,1.0,Nothing,The picture to much blue,1.0,,,,1.0,Human-Written,Human-Written
171.0,2024-10-12 20:30:54,2024-10-12 20:45:34,57.0,1.0,3.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,5.0,4.0,3.0,4.0,1.0,0.0,The presentation,I don't like lights beers,1.0,,,,0.0,Human-Written,Human-Written
172.0,2024-10-12 20:52:44,2024-10-12 21:00:45,33.0,2.0,1.0,4.0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,5.0,5.0,5.0,4.0,1.0,5.0,8.0,I love this smooth taste of this beer and the versatile taste that has it will be great to have this beer during a social event with friends eating dinner. It has a light taste and that gives you a nice head change.,I don’t really have any concerns. I think this beer is really great compared to the beers that I’ve had in the past. I don’t think the other bill is compared to this beer. This beer is the best beer ever ever ever ever.,2.0,Fosters,Bud light,Corona,0.0,Human-Written,Human-Written
173.0,2024-10-12 20:57:49,2024-10-12 21:02:52,37.0,1.0,1.0,5.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,Taste,Bitterness,2.0,Blue moon,Budweiser,Coors,0.0,Human-Written,Human-Written
174.0,2024-10-12 20:50:32,2024-10-12 21:06:56,32.0,1.0,3.0,7.0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,5.0,4.0,3.0,3.0,2.0,5.0,8.0,I like the lightness of the beer product and how cheap a siz pack is,Not alot of beer is there but it is cheaper,1.0,,,,0.0,Human-Written,Human-Written
175.0,2024-10-12 20:54:53,2024-10-12 21:07:48,43.0,2.0,1.0,10.0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,That it’s an ultra light beer. It definitely would be a nice beer to have during the week,The Abv is kind of low. I’m thinking it’s a waste of calories,1.0,,,,0.0,Human-Written,Human-Written
177.0,2024-10-12 21:11:45,2024-10-12 21:26:47,46.0,1.0,1.0,6.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,Lower the price on the product,The cost and the taste,1.0,,,,0.0,Human-Written,Human-Written
178.0,2024-10-12 21:12:20,2024-10-12 21:28:13,50.0,2.0,5.0,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,I love Michelob beer. I do drink Michelob. I love the taste. I am sure this will taste great as well.,There is nothing here to dislike.,1.0,,,,0.0,Human-Written,Human-Written
179.0,2024-10-12 21:24:15,2024-10-12 21:31:26,28.0,1.0,1.0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,4.0,5.0,3.0,5.0,5.0,8.0,Its innovative,Nothing,3.0,Beer,High,Little,0.0,Human-Written,Human-Written
181.0,2024-10-12 21:28:49,2024-10-12 21:40:05,39.0,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,"It has low grade alcohol. Otherwise, I don't like it",The product,1.0,,,,0.0,Human-Written,Human-Written
184.0,2024-10-12 22:40:07,2024-10-12 22:50:25,64.0,2.0,1.0,11.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,5.0,5.0,3.0,3.0,3.0,4.0,7.0,I like the fact that it is Extra Light and it is a Lager which is usually a heavier beer.,I did not dislike anything.,2.0,Genesee,Gin,Budweiser,0.0,Human-Written,Human-Written
185.0,2024-10-12 22:57:26,2024-10-12 23:05:39,29.0,2.0,1.0,11.0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,That its light and organic.,Sometimes Michelob has a strange after taste.,1.0,,,,0.0,Human-Written,Human-Written
187.0,2024-10-12 23:01:10,2024-10-12 23:14:14,51.0,2.0,3.0,8.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,It appears that it would be a good tasting beer,There wasn't anything that i dislike,1.0,,,,0.0,Human-Written,Human-Written
188.0,2024-10-12 23:20:44,2024-10-12 23:29:04,35.0,2.0,1.0,7.0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Nothing,Nothing,2.0,Corona,Bud light,Coors,0.0,Human-Written,Human-Written
191.0,2024-10-12 23:59:35,2024-10-13 00:09:47,28.0,2.0,4.0,11.0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,Cleaner ingredients and lower calories,Taste of this beer in general,1.0,,,,0.0,Human-Written,Human-Written
192.0,2024-10-12 23:55:09,2024-10-13 00:16:44,65.0,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,"smooth, easy going down for balance",nothing,2.0,Michelob ultra,miller light,corona,0.0,Human-Written,Human-Written
193.0,2024-10-12 23:38:46,2024-10-13 00:17:03,32.0,2.0,2.0,7.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.0,3.0,5.0,4.0,2.0,3.0,8.0,The taste.,Nothing in particular.,1.0,,,,0.0,Human-Written,Human-Written
194.0,2024-10-13 00:33:50,2024-10-13 00:55:47,54.0,2.0,1.0,1.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,"I used to enjoy having one with my mother when , she was alive.","Nothing it just brings back great memories when, my mother and I would have a cold. Nothing to dislike here.",2.0,Gineuse stout,Colt 45,Lager,0.0,Human-Written,Human-Written
198.0,2024-10-13 01:34:05,2024-10-13 01:45:18,38.0,2.0,1.0,11.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,5.0,5.0,3.0,4.0,3.0,5.0,7.0,Thebtaste that they promise,Anything,3.0,Modelo,Heineken,Corona,0.0,Human-Written,Human-Written
199.0,2024-10-13 01:38:07,2024-10-13 01:46:33,46.0,1.0,2.0,11.0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,4.0,5.0,3.0,4.0,3.0,2.0,7.0,I like that it's organic and made in the usa,There is nothing that I dislike,2.0,Bud light,Heineken,Coors light,0.0,Human-Written,Human-Written
201.0,2024-10-13 02:20:39,2024-10-13 02:29:52,30.0,2.0,1.0,11.0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,Nothing,1.0,,,,0.0,Human-Written,Human-Written
202.0,2024-10-13 02:29:53,2024-10-13 02:53:17,57.0,1.0,3.0,11.0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,It's Michelob,It's a light beer,1.0,,,,0.0,Human-Written,Human-Written
203.0,2024-10-13 02:50:24,2024-10-13 03:10:53,37.0,1.0,3.0,5.0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,I like that it is certified organic.,it is too light for my taste,1.0,,,,0.0,Human-Written,Human-Written
204.0,2024-10-13 03:00:10,2024-10-13 03:17:20,37.0,2.0,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,The color and shine,Nothing in particular,2.0,Michelob ultra,Natural light,Coors,1.0,Human-Written,Human-Written
207.0,2024-10-13 03:38:53,2024-10-13 03:54:24,62.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,Taste,Too light,1.0,,,,1.0,Human-Written,Human-Written
209.0,2024-10-13 04:56:42,2024-10-13 05:13:49,57.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,I don't like it don't drink that kind of beer,Don't know never drunk it,1.0,,,,1.0,Human-Written,Human-Written
211.0,2024-10-13 05:32:59,2024-10-13 05:43:02,57.0,2.0,3.0,9.0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,Low calorie,"None, but it isn't a brand I would normally purchase.",1.0,,,,0.0,Human-Written,Human-Written
212.0,2024-10-13 05:22:36,2024-10-13 05:43:51,43.0,1.0,1.0,6.0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,the brand,nothing to dislike,1.0,,,,0.0,Human-Written,Human-Written
213.0,2024-10-13 05:45:03,2024-10-13 05:57:32,43.0,2.0,2.0,1.0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1.0,4.0,4.0,3.0,4.0,5.0,1.0,The packaging and labeling.,Nothing.,2.0,Coors,Natural Ice,Peroni,0.0,Human-Written,Human-Written
214.0,2024-10-13 06:04:58,2024-10-13 06:18:45,60.0,1.0,5.0,3.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,Price is ok,Everything is ok,1.0,,,,0.0,Human-Written,Human-Written
215.0,2024-10-13 06:14:27,2024-10-13 06:26:02,54.0,2.0,2.0,5.0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,The taste,Sometimes more expensive,2.0,Corona,Bud light,Xx,0.0,Human-Written,Human-Written
216.0,2024-10-13 06:21:43,2024-10-13 06:31:36,41.0,2.0,1.0,3.0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,5.0,5.0,5.0,4.0,2.0,5.0,7.0,The flavor,Nothing,3.0,Corona silver,Corona,Heniken,1.0,Human-Written,Human-Written
218.0,2024-10-13 06:33:25,2024-10-13 06:46:51,43.0,2.0,2.0,4.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,I like the concept well enough to want to try it!  I 'm curious now because I've never heard of this particular flavour.,The label design is too bland and plain.,1.0,,,,0.0,Human-Written,Human-Written
221.0,2024-10-13 06:48:01,2024-10-13 06:59:44,45.0,1.0,2.0,4.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4.0,4.0,5.0,3.0,2.0,4.0,7.0,I like the price,Nothing,2.0,Milwaukee best,Corona,Bud light,0.0,Human-Written,Human-Written
222.0,2024-10-13 07:31:28,2024-10-13 07:42:31,49.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,the package,nothing,1.0,,,,0.0,Human-Written,Human-Written
224.0,2024-10-13 07:55:30,2024-10-13 08:07:34,34.0,1.0,3.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,Them using homegrown ingedients,Nothing in particular,2.0,Heineken,Stella Artois,Dos Equis,1.0,Human-Written,Human-Written
225.0,2024-10-13 08:01:33,2024-10-13 08:22:04,54.0,1.0,1.0,7.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,,,1.0,,,,1.0,Human-Written,Human-Written
226.0,2024-10-13 08:47:50,2024-10-13 08:53:01,41.0,1.0,1.0,11.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2.0,4.0,5.0,3.0,4.0,5.0,8.0,Good morning my,Great day,2.0,Good,Nice,For the,1.0,Human-Written,Human-Written
228.0,2024-10-13 08:53:49,2024-10-13 09:00:25,35.0,2.0,3.0,7.0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Good taste,,1.0,,,,0.0,Human-Written,Human-Written
229.0,2024-10-13 08:57:20,2024-10-13 09:30:57,44.0,2.0,1.0,11.0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2.0,3.0,1.0,3.0,3.0,4.0,7.0,So trusted and famous brands.,none really .,2.0,Corona,Budweiser,corona light,0.0,Human-Written,Human-Written
230.0,2024-10-13 09:22:25,2024-10-13 09:31:58,56.0,2.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,,,1.0,,,,0.0,Human-Written,Human-Written
231.0,2024-10-13 09:20:42,2024-10-13 09:41:17,59.0,1.0,4.0,3.0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,Do not like Bud folks. Not a fan of the brand.,All of product,1.0,,,,1.0,Human-Written,Human-Written
232.0,2024-10-13 09:41:33,2024-10-13 09:47:06,28.0,1.0,3.0,6.0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,4.0,5.0,2.0,4.0,3.0,5.0,6.0,It has great taste and cheap price,Nothing to dislike at the moment,3.0,Great brands,Easy hse,Great,1.0,Human-Written,Human-Written
233.0,2024-10-13 09:40:58,2024-10-13 09:47:53,43.0,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,Good,Not my Fab brand,2.0,CoronA,Corona light,blue moon,0.0,Human-Written,Human-Written
235.0,2024-10-13 09:52:37,2024-10-13 10:05:43,61.0,1.0,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,I like the taste and it’s easier to drink,Nothing,2.0,Budweiser,,,0.0,Human-Written,Human-Written
236.0,2024-10-13 09:50:39,2024-10-13 10:05:57,60.0,2.0,1.0,11.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,I do not like it at all,I only drink 1 kind,1.0,,,,0.0,Human-Written,Human-Written
237.0,2024-10-13 09:58:17,2024-10-13 10:08:30,45.0,1.0,1.0,6.0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,4.0,4.0,2.0,3.0,3.0,4.0,6.0,It reminds me of corona for some reason. I might try it because of that,Nothing,1.0,,,,1.0,Human-Written,Human-Written
238.0,2024-10-13 10:22:19,2024-10-13 10:30:31,28.0,2.0,2.0,11.0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,3.0,3.0,3.0,2.0,3.0,4.0,6.0,The only way,The only,2.0,The,The only,The,1.0,Human-Written,Human-Written
239.0,2024-10-13 10:22:24,2024-10-13 10:37:53,56.0,2.0,1.0,5.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,I've never had It,,1.0,,,,0.0,Human-Written,Human-Written
